,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE,BATHROOM,BEDROOM
12347,5350180,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Birchill, Barnesmore, Donegal Town, Co. Donegal",1202,Henry Kee & Son Auctioneers,Henry Kee,UNBRANDED_AGENT,,,SI_666,Commercial,Price on Application,Price on Application,54.653827,-8.1096142,2023-08-23 14:04:08.534000,,
12348,3525575,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_SALE,PropertyType.DEVELOPMENT_LAND,"Drumgowan, Donegal Town, Co. Donegal",11171,Edel Quinn Properties Ltd.,Edel Quinn,UNBRANDED_AGENT,,,SI_666,Commercial,45000,"€45,000",54.6548993,-8.1040967,2023-08-23 14:01:54.354000,,
12349,1113869,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_SALE,PropertyType.INVESTMENT_PROPERTY,"Upper Main Street, Donegal Town, Co. Donegal",9524,Anderson Auctioneers,Keith G. Anderson,UNBRANDED_AGENT,,,E2,Commercial,295000,"€295,000",54.654775,-8.104708,2023-08-23 14:00:44.942000,,
12350,5331177,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_SALE,PropertyType.INVESTMENT_PROPERTY,"Main Street, Donegal Town, Co. Donegal",3184,Johnston Estate Agents,Billy Johnston,UNBRANDED_AGENT,,,E1,Commercial,375000,"€375,000 or €1,750 per month",54.65398878704838,-8.106781644519486,2023-08-23 14:03:51.407000,,
12351,5280883,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Eske Villa, Upper Main Street, Donegal Town, Co. Donegal",11171,Edel Quinn Properties Ltd.,Edel Quinn,UNBRANDED_AGENT,1 Bath,4 Bed,D2,Buy,210000,"€210,000",54.654787,-8.103422,2023-06-08 15:55:28,,
12352,5280883,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.TERRACED_HOUSE,"Eske Villa, Upper Main Street, Donegal Town, Co. Donegal",11171,Edel Quinn Properties Ltd.,Edel Quinn,UNBRANDED_AGENT,1 Bath,4 Bed,D2,Buy,210000,"€210,000",54.654787,-8.103422,2023-06-08 15:55:28,,
12353,4602206,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.OFFICE_SPACE,"Main Street, Donegal Town, Co. Donegal",11171,Edel Quinn Properties Ltd.,Edel Quinn,UNBRANDED_AGENT,,,E1,Commercial,,Rent Negotiable,54.65381569511331,-8.108450915343923,2023-08-23 14:02:56.518000,,
12354,4479916,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.RESTAURANTS_BARS_HOTELS,"Bridge Street, Donegal Town, Co. Donegal",3598,DMcL Estates,Declan McLoughlin,UNBRANDED_AGENT,,,D2,Commercial,Price on Application,Price on Application,54.65440618006946,-8.110916346482611,2023-08-23 14:02:30.678000,,
12355,4255521,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.RESTAURANTS_BARS_HOTELS,"Upper Main Street, Donegal Town, Donegal Town, Co. Donegal",9524,Anderson Auctioneers,Keith G. Anderson,UNBRANDED_AGENT,,,C3,Commercial,285000,"€285,000",54.6548084257891,-8.104827332817024,2023-08-23 14:02:34.870000,,
12356,4672328,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.RESTAURANTS_BARS_HOTELS,"Bridge Street, Donegal Town, Co. Donegal",9524,Anderson Auctioneers,Keith G. Anderson,UNBRANDED_AGENT,,,C1,Commercial,Price on Application,Price on Application,54.65466940229925,-8.111301433771047,2023-08-23 14:03:12.671000,,
12357,2324944,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.RESTAURANTS_BARS_HOTELS,"Bridge Street Donegal Town, Donegal Town, Co. Donegal",9524,Anderson Auctioneers,Keith G. Anderson,UNBRANDED_AGENT,,,D2,Commercial,335000,"€335,000",54.6546814,-8.1110984,2023-08-23 14:01:28.848000,,
12358,5350180,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Birchill, Barnesmore, Donegal Town, Co. Donegal",1202,Henry Kee & Son Auctioneers,Henry Kee,UNBRANDED_AGENT,,,SI_666,Commercial,Price on Application,Price on Application,54.653827,-8.1096142,2023-08-23 14:04:08.534000,,
12359,3525575,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.DEVELOPMENT_LAND,"Drumgowan, Donegal Town, Co. Donegal",11171,Edel Quinn Properties Ltd.,Edel Quinn,UNBRANDED_AGENT,,,SI_666,Commercial,45000,"€45,000",54.6548993,-8.1040967,2023-08-23 14:01:54.354000,,
12360,1113869,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.INVESTMENT_PROPERTY,"Upper Main Street, Donegal Town, Co. Donegal",9524,Anderson Auctioneers,Keith G. Anderson,UNBRANDED_AGENT,,,E2,Commercial,295000,"€295,000",54.654775,-8.104708,2023-08-23 14:00:44.942000,,
12361,5331177,Location.ARDAGH_DONEGAL,SearchType.COMMERCIAL_RENT,PropertyType.INVESTMENT_PROPERTY,"Main Street, Donegal Town, Co. Donegal",3184,Johnston Estate Agents,Billy Johnston,UNBRANDED_AGENT,,,E1,Commercial,375000,"€375,000 or €1,750 per month",54.65398878704838,-8.106781644519486,2023-08-23 14:03:51.407000,,
12362,5365990,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Reens, Ardagh, Co. Limerick",5065,Charles O'Brien,Charles O'Brien,UNBRANDED_AGENT,4 Bath,5 Bed,A3,Buy,Price on Application,Price on Application,52.50837875,-8.99038505,2023-08-04 13:55:47,,
12363,5359955,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Main Street, Ardagh, Co. Limerick",9038,Treaty Auctioneers,Martin O Donovan,UNBRANDED_AGENT,2 Bath,4 Bed,C3,Buy,350000,"€350,000",52.494443,-9.061854,2023-08-01 14:26:27,,
12364,5324433,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Kilbradran, Shanagolden, Co. Limerick",2763,John Giltinane & Associates,John Giltinane MIPAV TRV MMCEPI,BRANDED_AGENT,3 Bath,4 Bed,C1,Buy,299000,"€299,000",52.541679,-9.045534,2023-09-05 14:13:30,,
12365,5316649,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Ballykenry, Ardagh, Co. Limerick",11695,Resource Property Management,Tracey Reidy,UNBRANDED_AGENT,1 Bath,3 Bed,D1,Buy,Price on Application,Price on Application,52.520848,-9.007961,2023-09-06 11:14:31,,
12366,5365990,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Reens, Ardagh, Co. Limerick",5065,Charles O'Brien,Charles O'Brien,UNBRANDED_AGENT,4 Bath,5 Bed,A3,Buy,Price on Application,Price on Application,52.50837875,-8.99038505,2023-08-04 13:55:47,,
12367,5324433,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Kilbradran, Shanagolden, Co. Limerick",2763,John Giltinane & Associates,John Giltinane MIPAV TRV MMCEPI,BRANDED_AGENT,3 Bath,4 Bed,C1,Buy,299000,"€299,000",52.541679,-9.045534,2023-09-05 14:13:30,,
12368,5316649,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Ballykenry, Ardagh, Co. Limerick",11695,Resource Property Management,Tracey Reidy,UNBRANDED_AGENT,1 Bath,3 Bed,D1,Buy,Price on Application,Price on Application,52.520848,-9.007961,2023-09-06 11:14:31,,
12369,5359955,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.SEMI_DETACHED_HOUSE,"Main Street, Ardagh, Co. Limerick",9038,Treaty Auctioneers,Martin O Donovan,UNBRANDED_AGENT,2 Bath,4 Bed,C3,Buy,350000,"€350,000",52.494443,-9.061854,2023-08-01 14:26:27,,
12370,5313588,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Ballyvoughan, Ardagh, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,,,,Buy,55000,"€55,000",52.511384,-9.065533,2023-09-07 17:03:04,,
12371,3945932,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Killaheen, Reens, Ardagh, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,,,,Buy,50000,"€50,000",52.509826,-8.982131,2023-09-07 17:03:02,,
12372,3197348,Location.ARDAGH_LIMERICK,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Coolcappa, Ardagh, Co. Limerick",3425,Ted Sheehan Auctioneer & Valuer,Adam Teskey,UNBRANDED_AGENT,,,,Buy,Price on Application,Price on Application,52.52641255812833,-9.016518549451263,2023-08-25 10:31:37,,
12373,5366452,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Coolanoran, Newcastle West, Co. Limerick",2762,Sherry FitzGerald Stack,Maurice Stack,BRANDED_AGENT,,,,Commercial,650000,"€650,000",52.49219,-9.001008,2023-09-07 17:07:28.909000,,
12374,3650482,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Ref. 1086560 Ringfort View, Ballylin, Ardagh, Co. Limerick",8370,Hogans Irish Cottages,Hogans Irish Cottages,BRANDED_AGENT,1 Bath,1 Bed,,Holiday Homes,197,€46 per week,52.5004078,-9.0831552,2023-09-07 08:01:59.100000,,
12375,49484,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Ref. 965020 Buttercup Cottage, Buttercup Cottage, Ardagh, Co. Limerick",8370,Hogans Irish Cottages,Hogans Irish Cottages,BRANDED_AGENT,1 Bath,5 Bed,,Holiday Homes,197,€46 per week,52.4803011,-9.0697748,2023-09-02 23:21:34.677000,,
12376,5365990,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Reens, Ardagh, Co. Limerick",5065,Charles O'Brien,Charles O'Brien,UNBRANDED_AGENT,4 Bath,5 Bed,A3,Buy,Price on Application,Price on Application,52.50837875,-8.99038505,2023-08-04 13:55:47,,
12377,5359955,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Main Street, Ardagh, Co. Limerick",9038,Treaty Auctioneers,Martin O Donovan,UNBRANDED_AGENT,2 Bath,4 Bed,C3,Buy,350000,"€350,000",52.494443,-9.061854,2023-08-01 14:26:27,,
12378,5324433,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Kilbradran, Shanagolden, Co. Limerick",2763,John Giltinane & Associates,John Giltinane MIPAV TRV MMCEPI,BRANDED_AGENT,3 Bath,4 Bed,C1,Buy,299000,"€299,000",52.541679,-9.045534,2023-09-05 14:13:30,,
12379,5316649,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.HOUSE,"Ballykenry, Ardagh, Co. Limerick",11695,Resource Property Management,Tracey Reidy,UNBRANDED_AGENT,1 Bath,3 Bed,D1,Buy,Price on Application,Price on Application,52.520848,-9.007961,2023-09-06 11:14:31,,
12380,5365990,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Reens, Ardagh, Co. Limerick",5065,Charles O'Brien,Charles O'Brien,UNBRANDED_AGENT,4 Bath,5 Bed,A3,Buy,Price on Application,Price on Application,52.50837875,-8.99038505,2023-08-04 13:55:47,,
12381,5324433,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Kilbradran, Shanagolden, Co. Limerick",2763,John Giltinane & Associates,John Giltinane MIPAV TRV MMCEPI,BRANDED_AGENT,3 Bath,4 Bed,C1,Buy,299000,"€299,000",52.541679,-9.045534,2023-09-05 14:13:30,,
12382,5316649,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.DETACHED_HOUSE,"Ballykenry, Ardagh, Co. Limerick",11695,Resource Property Management,Tracey Reidy,UNBRANDED_AGENT,1 Bath,3 Bed,D1,Buy,Price on Application,Price on Application,52.520848,-9.007961,2023-09-06 11:14:31,,
12383,5359955,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.SEMI_DETACHED_HOUSE,"Main Street, Ardagh, Co. Limerick",9038,Treaty Auctioneers,Martin O Donovan,UNBRANDED_AGENT,2 Bath,4 Bed,C3,Buy,350000,"€350,000",52.494443,-9.061854,2023-08-01 14:26:27,,
12384,3978281,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.APARTMENT,"Newcastle West, Co. Limerick",7217,Five Star International,Five Star International,BRANDED_AGENT,1 Bath,1 Bed,,Holiday Homes,1054,€246 per week,52.5008561,-9.0837341,2023-09-07 03:05:17.240000,,
12385,3977713,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.APARTMENT,"Newcastle West, Co. Limerick",7217,Five Star International,Five Star International,BRANDED_AGENT,1 Bath,1 Bed,,Holiday Homes,1054,€246 per week,52.5008561,-9.0837341,2023-09-07 03:01:57.752000,,
12386,5313588,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Ballyvoughan, Ardagh, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,,,,Buy,55000,"€55,000",52.511384,-9.065533,2023-09-07 17:03:04,,
12387,3945932,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Killaheen, Reens, Ardagh, Co. Limerick",2762,Sherry FitzGerald Stack,Paul Stack,BRANDED_AGENT,,,,Buy,50000,"€50,000",52.509826,-8.982131,2023-09-07 17:03:02,,
12388,3197348,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.SITE,"Coolcappa, Ardagh, Co. Limerick",3425,Ted Sheehan Auctioneer & Valuer,Adam Teskey,UNBRANDED_AGENT,,,,Buy,Price on Application,Price on Application,52.52641255812833,-9.016518549451263,2023-08-25 10:31:37,,
12389,4717730,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.OFFICE_SPACE,"Farran, Ardagh, Newcastle West, Co. Limerick",2765,O'Donovan & Associates,Patrick O'Donovan,UNBRANDED_AGENT,,,SI_666,Commercial,,Rent Negotiable,52.49291707575418,-9.055443265415732,2023-08-25 08:24:39.703000,,
12390,4718337,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.INDUSTRIAL_UNIT,"Farran, Ardagh, Newcastle West, Co. Limerick",2765,O'Donovan & Associates,Patrick O'Donovan,UNBRANDED_AGENT,,,SI_666,Commercial,,Rent Negotiable,52.49291744543592,-9.055881329191152,2023-08-25 08:24:39.704000,,
12391,5366452,Location.ARDAGH_LIMERICK,SearchType.COMMERCIAL_RENT,PropertyType.AGRICULTURAL_LAND,"Coolanoran, Newcastle West, Co. Limerick",2762,Sherry FitzGerald Stack,Maurice Stack,BRANDED_AGENT,,,,Commercial,650000,"€650,000",52.49219,-9.001008,2023-09-07 17:07:28.909000,,
12392,5375971,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Banghill, Ardagh, Co. Longford",1562,Raymond White Auctioneering,Jackie White MIPAV,BRANDED_AGENT,1 Bath,4 Bed,C2,Buy,269000,"€269,000",53.666672,-7.696624,2023-09-07 13:42:57,,
12393,5399818,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Kilglass, Legan, Co. Longford",2840,Sherry FitzGerald Davitt & Davitt,Gary Corroon M.I.P.A.V.,BRANDED_AGENT,2 Bath,3 Bed,G,Buy,190000,"€190,000",53.634686,-7.646549,2023-09-01 15:15:41,,
12394,5394712,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 Rockview, Legan, Co. Longford",4238,James O'Meara Auctioneering Ltd,James O' Meara MIPAV CV MMCEPI,UNBRANDED_AGENT,2 Bath,3 Bed,C2,Buy,200000,"€200,000",53.622511,-7.630522,2023-08-30 10:42:02,,
12395,5386564,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Lisduff, Longford",1226,Oates Auctioneers,Oates Office,BRANDED_AGENT,2 Bath,4 Bed,C2,Buy,275000,"€275,000",53.701761,-7.787787,2023-09-07 08:20:36,,
12396,5362309,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Avoca, Ballycloghan, Ardagh, Co. Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,2 Bath,3 Bed,D1,Buy,265000,"€265,000",53.647339,-7.699666,2023-09-04 09:21:27,,
12397,5328293,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Modena, Rabbitpark, Ardagh, Co. Longford",5557,Dalton Auctioneers,Dalton Auctioneers,UNBRANDED_AGENT,3 Bath,4 Bed,C3,Buy,375000,"€375,000",53.684305,-7.731865,2023-09-04 14:14:35,,
12398,4266761,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Lissardowlan, Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,4 Bath,4 Bed,B3,Buy,595000,"€595,000",53.717201,-7.726544,2023-08-25 13:11:34,,
12399,5375971,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Banghill, Ardagh, Co. Longford",1562,Raymond White Auctioneering,Jackie White MIPAV,BRANDED_AGENT,1 Bath,4 Bed,C2,Buy,269000,"€269,000",53.666672,-7.696624,2023-09-07 13:42:57,,
12400,5399818,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Kilglass, Legan, Co. Longford",2840,Sherry FitzGerald Davitt & Davitt,Gary Corroon M.I.P.A.V.,BRANDED_AGENT,2 Bath,3 Bed,G,Buy,190000,"€190,000",53.634686,-7.646549,2023-09-01 15:15:41,,
12401,5394712,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"8 Rockview, Legan, Co. Longford",4238,James O'Meara Auctioneering Ltd,James O' Meara MIPAV CV MMCEPI,UNBRANDED_AGENT,2 Bath,3 Bed,C2,Buy,200000,"€200,000",53.622511,-7.630522,2023-08-30 10:42:02,,
12402,5386564,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Lisduff, Longford",1226,Oates Auctioneers,Oates Office,BRANDED_AGENT,2 Bath,4 Bed,C2,Buy,275000,"€275,000",53.701761,-7.787787,2023-09-07 08:20:36,,
12403,5362309,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Avoca, Ballycloghan, Ardagh, Co. Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,2 Bath,3 Bed,D1,Buy,265000,"€265,000",53.647339,-7.699666,2023-09-04 09:21:27,,
12404,5328293,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Modena, Rabbitpark, Ardagh, Co. Longford",5557,Dalton Auctioneers,Dalton Auctioneers,UNBRANDED_AGENT,3 Bath,4 Bed,C3,Buy,375000,"€375,000",53.684305,-7.731865,2023-09-04 14:14:35,,
12405,4266761,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.DETACHED_HOUSE,"Lissardowlan, Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,4 Bath,4 Bed,B3,Buy,595000,"€595,000",53.717201,-7.726544,2023-08-25 13:11:34,,
12406,5400463,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.BUNGALOW,"Dublin road, Clonahard, Freehalman, Longford, Longford Town, Co. Longford",646898,,Fiona Dunne,PRIVATE_USER,3 Bath,4 Bed,D1,Buy,320000,"€320,000",53.71138,-7.720279,2023-09-07 17:01:34,,
12407,5343621,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.BUNGALOW,"Erris Lodge, Feraghfad, Longford",1982,Sherry FitzGerald Quinn,Jonathan Quinn,BRANDED_AGENT,2 Bath,3 Bed,D2,Buy,275000,"€275,000",53.714299,-7.773435,2023-09-07 17:06:19,,
12408,5338280,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Screeboge, Carrickboy, Co. Longford",3064,Frank Greene Property Sales,Frank,BRANDED_AGENT,,,,Buy,25000,"€25,000",53.624509957047934,-7.696979794871567,2023-07-12 15:49:36,,
12409,5334203,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Ballymakeegan, Longford Town, Co. Longford",1982,Sherry FitzGerald Quinn,Jonathan Quinn,BRANDED_AGENT,,,,Buy,75000,"€75,000",53.710193,-7.780198,2023-09-07 17:06:23,,
12410,5305456,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Ballynagoshen, Edgeworthstown, Co. Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,,,,Buy,80000,"€80,000",53.70488050049454,-7.665636945666705,2023-08-25 13:11:34,,
12411,5281670,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Legan, Legan, Co. Longford",2132,Farrell Bros Auctioneering,John Farrell,UNBRANDED_AGENT,,,,Buy,Price on Application,Price on Application,53.62027300258828,-7.6336789074247235,2023-05-26 10:53:23,,
12412,197538,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Keel, Moydow, Co. Longford",4238,James O'Meara Auctioneering Ltd,James O' Meara MIPAV CV MMCEPI,UNBRANDED_AGENT,,,,Buy,40000,"€40,000",53.642381001604065,-7.730822231361685,2023-07-10 14:05:40,,
12413,3762846,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Clonkeen, Moydow, Co. Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,,,,Buy,45000,"€45,000",53.683585510627324,-7.786503956679553,2023-08-25 13:11:34,,
12414,3958401,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Modena, Rabbitpark, Longford",5557,Dalton Auctioneers,Dalton Auctioneers,UNBRANDED_AGENT,,,,Buy,80000,"€80,000",53.684305,-7.731865,2023-09-04 14:14:35,,
12415,3646681,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Garrycam, Ardagh, Co. Longford",1562,Raymond White Auctioneering,Jackie White MIPAV,BRANDED_AGENT,,,,Buy,45000,"€45,000",53.65304485380065,-7.716624531701484,2023-09-07 13:42:57,,
12416,3528748,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Castlerea Mountain, Moydow, Co. Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,,,,Buy,40000,"€40,000",53.655729,-7.760355,2023-08-25 13:11:34,,
12417,3514212,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Killeen, Legan, Co. Longford",6730,CML Auctioneers,Eileen McLoughlin,BRANDED_AGENT,,,,Buy,50000,"€50,000",53.641143384875704,-7.61449235233772,2023-09-06 10:16:07,,
12418,2899342,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Drumming, Ardagh, Co. Longford",1562,Raymond White Auctioneering,Jackie White MIPAV,BRANDED_AGENT,,,,Buy,45000,"€45,000",53.65605055077813,-7.699746623776207,2023-09-07 13:42:57,,
12419,2592352,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Grillagh, Moydow, Co. Longford",2132,Farrell Bros Auctioneering,John Farrell,UNBRANDED_AGENT,,,,Buy,Price on Application,Price on Application,53.6812229624544,-7.740222477060939,2023-05-20 10:23:51,,
12420,2951357,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Kileen, Legan, Co. Longford",1562,Raymond White Auctioneering,"Alan McLynn, PSR 002527-007903",BRANDED_AGENT,,,,Buy,31950,"€31,950",53.637207915850155,-7.619621029467169,2023-09-07 13:42:57,,
12421,2899187,Location.ARDAGH_LONGFORD,SearchType.RESIDENTIAL_SALE,PropertyType.SITE,"Drumming, Ardagh, Co. Longford",1562,Raymond White Auctioneering,Jackie White MIPAV,BRANDED_AGENT,,,,Buy,45000,"€45,000",53.656109046659765,-7.699923649550357,2023-09-07 13:42:57,,
12422,5186311,Location.ARDAGH_LONGFORD,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Ferefad, Longford",1982,Sherry FitzGerald Quinn,Jonathan Quinn,BRANDED_AGENT,,,,Commercial,50000,"€50,000",53.717676,-7.760513,2023-09-07 17:07:50.720000,,
12423,3744735,Location.ARDAGH_LONGFORD,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Lisduff, Longford",8591,Tormey Auctioneers,Eddie Tormey,UNBRANDED_AGENT,,,SI_666,Commercial,400000,"€400,000",53.70207373855959,-7.784229344734456,2023-09-07 14:35:43.764000,,
12424,4539725,Location.ARDAGH_LONGFORD,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Castlerea Mountain, Moydow, Co. Longford",886,Murtagh Bros,Dillon Murtagh,BRANDED_AGENT,,,SI_666,Commercial,45000,"€45,000",53.65497634,-7.74837564,2023-09-06 13:50:29.715000,,
12425,4504415,Location.ARDAGH_LONGFORD,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Ballinree, Edgeworthstown, Co. Longford",3064,Frank Greene Property Sales,Frank,BRANDED_AGENT,,,SI_666,Commercial,120000,"€120,000",53.68745999573602,-7.637957523121258,2023-09-06 12:50:18.086000,,
12426,44310,Location.ARDAGH_LONGFORD,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Colehill, Colehill, Co. Longford",4238,James O'Meara Auctioneering Ltd,James O' Meara MIPAV CV MMCEPI,UNBRANDED_AGENT,,,,Commercial,Price on Application,Price on Application,53.59833432,-7.6792503,2023-08-28 10:20:16.456000,,
12427,3762834,Location.ARDAGH_LONGFORD,SearchType.COMMERCIAL_SALE,PropertyType.AGRICULTURAL_LAND,"Clonkeen, Moydow, Co. Longford",2767,Padraic Davis Auctioneers,Padraic Davis PSP License No: 009258,BRANDED_AGENT,,,SI_666,Commercial,45000,"€45,000",53.68345461614683,-7.786602661937309,2023-08-25 13:11:23.134000,,
